circuit_id,true_reliability,scenario,workflow_domain,workflow_criticality,ambiguous_goal,tool_failure,missing_fraction,scenario_injected,probability_high,probability_low,probability_medium,predicted_reliability,model_confidence,reliability_risk,predictive_uncertainty,distribution_shift_risk,verification_risk,resource_complexity_risk,risk_score,dominant_risk_driver,oracle_action,action__Fully Autonomous,action__Always Human,action__Confidence Only,action__Criticality Only,action__Verifier Only,action__HumanGate-Q
circuit_036556,MEDIUM,clean,logistics_optimization,0.6962649098312373,0,0,0.0,0,0.025901543561575265,0.04616090074837785,0.9279375556900469,MEDIUM,0.9279375556900469,0.46373280080889895,0.27853755444377465,0.003766473881636645,0.0,0.0,0.3587805022346091,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,SELF_REPAIR
circuit_036573,LOW,clean,education_demo,0.26693087301713553,0,0,0.0,0,0.00021476732939563882,0.9678630279127737,0.031922204757830454,LOW,0.9678630279127737,0.9822280200537974,0.1305132136694296,0.0,0.0,0.05000000000000001,0.45086172375593314,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_036584,HIGH,ambiguous_goal,education_demo,0.31080538299394717,1,0,0.0,1,0.9877210069091769,0.00024119438033908365,0.012037798710484096,HIGH,0.9877210069091769,0.005658203800056927,0.061364620332235394,0.0,0.6,0.026041666666666668,0.17680375678304888,verification_risk,SELF_REPAIR,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE
circuit_036596,LOW,tool_failure,financial_optimization,0.8025837253015171,0,1,0.0,1,1.714839128469447e-05,0.9996433218261632,0.0003395297825520463,LOW,0.9996433218261632,0.9997961102283116,0.0029645952741126774,0.03467854357460465,1.0,0.5334788359788359,0.95,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ABSTAIN,ABSTAIN
circuit_036600,LOW,distribution_shift,logistics_optimization,0.6958644518103096,0,0,0.0,1,2.644914265280355e-05,0.9996755940135187,0.00029795684382847204,LOW,0.9996755940135187,0.9998096745932415,0.002750848522657996,0.16712118939467846,0.45,0.9457175925925926,0.7604034417353245,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_036620,LOW,clean,financial_optimization,0.8169173014980803,0,0,0.0,0,2.9649891401390825e-05,0.9983249609006897,0.0016453892079091633,LOW,0.9983249609006897,0.9990653860442488,0.011404702965194266,0.0,0.0,0.13333333333333333,0.6127186176680535,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_036633,LOW,clean,education_demo,0.3299661027918722,0,0,0.0,0,0.0005322410772194842,0.907322167564166,0.09214559135861447,LOW,0.907322167564166,0.9487876836755424,0.2839645266343863,0.018867359471536838,0.0,0.5697850529100529,0.5162373114678143,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_036641,LOW,ambiguous_goal,materials_discovery,0.7532780064468783,1,0,0.0,1,0.001432020691035988,0.7288249295639216,0.2697430497450425,LOW,0.7288249295639216,0.8502093019491908,0.5401008041903536,0.3427511820732585,0.6,0.4001256613756614,0.8304369933725501,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_036646,MEDIUM,clean,materials_discovery,0.8053944979239722,0,0,0.0,0,0.4923328764370888,0.016799230960433002,0.4908678926024784,HIGH,0.4923328764370888,0.23768978263154827,0.6979785628771081,0.0,0.0,0.0,0.34100719210622155,predictive_uncertainty,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_036652,LOW,clean,education_demo,0.31668102747380006,0,0,0.0,0,0.0018068381822167205,0.4047267319245649,0.5934664298932184,MEDIUM,0.5934664298932184,0.6717866253765132,0.625480750984318,0.0,0.0,0.052976190476190475,0.4240977257274095,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ASK_HUMAN,EXECUTE,EXECUTE,SELF_REPAIR
circuit_036657,LOW,distribution_shift,materials_discovery,0.7222554741686749,0,0,0.0,1,1.704084844158659e-05,0.9998481681212379,0.00013479103032036855,LOW,0.9998481681212379,0.999908824084882,0.0014019102111550868,0.3876541427956537,0.45,1.0,0.8019908901792707,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_036670,MEDIUM,clean,logistics_optimization,0.7980184768064927,0,0,0.0,0,0.5950310297080073,0.04850842226354376,0.356460548028449,HIGH,0.5950310297080073,0.20891566887634583,0.7494847390356268,0.0,0.0,0.016666666666666666,0.3352846332220097,predictive_uncertainty,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_036673,HIGH,ambiguous_goal,financial_optimization,0.9035324007282907,1,0,0.0,1,0.8407358211705342,0.0035885363673148563,0.15567564246215085,HIGH,0.8407358211705342,0.07364257547528275,0.4147106135810438,0.0,0.6,0.0,0.39760856102368003,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_036692,LOW,tool_failure,cryptographic_analysis,0.9055079957724176,0,1,0.0,1,0.00044666397475330295,0.9687712681986275,0.030782067826619353,LOW,0.9687712681986275,0.9826231987206062,0.1286425814195913,0.018017526141772544,1.0,0.10821428571428571,0.95,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ABSTAIN,ABSTAIN
circuit_036722,MEDIUM,metadata_missing,education_demo,0.30575586223469486,0,0,0.21428571428571427,1,0.005730174340911425,0.10738121117324412,0.8868886144858446,MEDIUM,0.8868886144858446,0.5064810876918742,0.34192671217585235,0.04447673825506193,0.6428571428571428,0.6758101851851852,0.4797246624961989,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ASK_HUMAN,ASK_HUMAN
circuit_036723,HIGH,clean,financial_optimization,0.8425287506172426,0,0,0.0,0,0.9452004341040153,0.001700931783897231,0.053098634112087324,HIGH,0.9452004341040153,0.025595317134336527,0.20024585591366545,0.0,0.0,0.0,0.1564105563846145,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_036724,LOW,metadata_missing,health_research,0.8907733077823156,0,0,0.21428571428571427,1,1.8337038717414766e-05,0.9998492239940874,0.0001324389671952129,LOW,0.9998492239940874,0.9999088215293253,0.0013957227519151543,0.0025608180609902886,0.6428571428571428,0.5796296296296296,0.8444678910162392,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_036729,LOW,metadata_missing,materials_discovery,0.790106203058466,0,0,0.21428571428571427,1,0.0012454579181932165,0.781870688043968,0.21688385403783883,LOW,0.781870688043968,0.8794684223609954,0.48443431456508773,0.0,0.6428571428571428,0.11904761904761905,0.7990683680375394,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_036740,LOW,distribution_shift,logistics_optimization,0.70455185130404,0,0,0.0,1,2.5672871872795133e-05,0.9997690499395234,0.00020527718860374516,LOW,0.9997690499395234,0.9998614246743951,0.0020437845804947177,0.42667965053620505,0.45,0.9664285714285715,0.7985332773761543,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_036749,LOW,ambiguous_goal,cryptographic_analysis,0.9068596260841337,1,0,0.0,1,0.004075622329695734,0.051237477231076266,0.944686900439228,MEDIUM,0.944686900439228,0.47634658242872885,0.20791909481395449,0.0,0.6,0.0,0.569891817003431,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_036760,LOW,ambiguous_goal,materials_discovery,0.759246685165386,1,0,0.0,1,0.00013666897260862726,0.9878219189696991,0.012041412057692361,LOW,0.9878219189696991,0.9932405543956606,0.06056327508060547,0.3609892429531655,0.6,0.6071428571428571,0.8355065421694721,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_036767,LOW,distribution_shift,cryptographic_analysis,0.9259652336550133,0,0,0.0,1,3.142715388729695e-05,0.9996515890635612,0.00031698378255144336,LOW,0.9996515890635612,0.9997942317657094,0.0029382635349944897,0.10416586470347178,0.45,0.8707870370370371,0.833567006544335,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_036775,LOW,ambiguous_goal,health_research,0.9218877575249742,1,0,0.0,1,0.004701782422292564,0.20161864107285876,0.7936795765048488,MEDIUM,0.7936795765048488,0.5587744505000407,0.48376307423241494,0.0,0.6,0.0,0.6638176789289411,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_036781,MEDIUM,clean,materials_discovery,0.7941108955042634,0,0,0.0,0,0.0015566585162050783,0.524962524584663,0.4734808168991319,LOW,0.524962524584663,0.7380288921892724,0.6393155553842099,0.0,0.0,0.08333333333333333,0.5807219943043149,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_036813,LOW,clean,cryptographic_analysis,0.9248235883174011,0,0,0.0,0,1.7841307935191137e-05,0.999850602029813,0.0001315566622517933,LOW,0.999850602029813,0.9999098025278264,0.0013836214165976939,0.6178134683647619,0.0,0.7984953703703704,0.7651094169986195,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_036815,LOW,distribution_shift,logistics_optimization,0.6096924835325274,0,0,0.0,1,1.706842449826685e-05,0.9998998466209065,8.30849545952302e-05,LOW,0.9998998466209065,0.9999372348504744,0.0009722876955667031,0.3822509146404265,0.45,1.0,0.7592443482276197,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_036837,HIGH,ambiguous_goal,materials_discovery,0.649374876094332,1,0,0.0,1,0.9951939454110146,0.00040605578462702373,0.004399998804358572,HIGH,0.9951939454110146,0.0023860552465883814,0.02898241990573309,0.0,0.6,0.13541666666666666,0.24913225418388696,verification_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ASK_HUMAN,SELF_REPAIR
circuit_036849,LOW,clean,logistics_optimization,0.6365485072902908,0,0,0.0,0,0.00024980906089380154,0.9972224736484258,0.0025277172906802707,LOW,0.9972224736484258,0.9983599464292319,0.01817078092909088,0.410594841492097,0.0,0.4397123015873016,0.6294172034999547,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_036874,MEDIUM,clean,health_research,0.9543846209638637,0,0,0.0,0,0.0023383720525214104,0.13109474335602436,0.8665668845914543,MEDIUM,0.8665668845914543,0.5210498414221788,0.36831526355476646,0.0512705199835628,0.0,0.5320667989417989,0.497150967535364,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_036875,LOW,clean,materials_discovery,0.7821703508623195,0,0,0.0,0,0.00014802608988893356,0.9982447019604203,0.0016072719496906843,LOW,0.9982447019604203,0.9989679743377811,0.0121962935040086,0.3603892078193539,0.0,0.5231183862433862,0.6722773702949661,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_036886,LOW,clean,financial_optimization,0.8028725632294191,0,0,0.0,0,1.7757107229787044e-05,0.9998280255646218,0.00015421732814836574,LOW,0.9998280255646218,0.9998974233622886,0.0015654185228589706,0.02261614929761402,0.0,0.5878670634920635,0.6373180130707722,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_036943,MEDIUM,ambiguous_goal,health_research,0.9406865403305966,1,0,0.0,1,0.043197932635063344,0.017083546829731577,0.9397185205352051,MEDIUM,0.9397185205352051,0.43995688107057385,0.2400092093713019,0.0,0.6,0.20410714285714285,0.5788348951128036,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_036950,MEDIUM,clean,financial_optimization,0.8403374025727816,0,0,0.0,0,0.14111218443831003,0.01394933003719896,0.844938485524491,MEDIUM,0.844938485524491,0.3941716485232199,0.4353554587230706,0.024448862578915764,0.0,0.0,0.38401541170757975,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_036955,MEDIUM,ambiguous_goal,materials_discovery,0.7937618724232012,1,0,0.0,1,0.06238577166582288,0.012954398931727005,0.9246598294024501,MEDIUM,0.9246598294024501,0.42905132216282954,0.27472493163382544,0.35246820558259373,0.6,0.5319047619047619,0.6017730188255398,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_036958,LOW,metadata_missing,health_research,0.941949481188023,0,0,0.21428571428571427,1,3.026466345113626e-05,0.9998282499291083,0.00014148540744057377,LOW,0.9998282499291083,0.9998919183624566,0.0015844395549693907,0.036805582279178184,0.6428571428571428,0.6306878306878306,0.8724761316814859,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_036980,MEDIUM,clean,logistics_optimization,0.6793774323232041,0,0,0.0,0,0.0011241308002458681,0.0698566518666512,0.929019217333103,MEDIUM,0.929019217333103,0.48791529966654756,0.2384314520704957,0.007518761437772303,0.0,0.03333333333333333,0.3622663627503627,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,SELF_REPAIR
circuit_036986,MEDIUM,clean,materials_discovery,0.7602371430067337,0,0,0.0,0,0.002272533653919271,0.08695326541818545,0.9107742009278954,MEDIUM,0.9107742009278954,0.4968016558357384,0.2833821422430715,0.010471108008738184,0.0,0.4633399470899471,0.41803168604648255,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_036988,LOW,distribution_shift,education_demo,0.3331604237957251,0,0,0.0,1,1.8838596051046998e-05,0.9998959484315759,8.521297237293998e-05,LOW,0.9998959484315759,0.9999342942691437,0.0010080704272154243,0.4110496559869059,0.45,1.0,0.6598497280220853,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_037018,HIGH,distribution_shift,materials_discovery,0.7694514554969172,0,0,0.0,1,3.641445631946003e-05,0.9977756788703693,0.0021879066733113558,LOW,0.9977756788703693,0.9987602368733595,0.014558852121448307,0.1032357429796078,0.45,0.800489417989418,0.7723247835757785,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_037020,MEDIUM,clean,health_research,0.9553725332047444,0,0,0.0,0,0.26644672296105276,0.003898463304328274,0.729654813734619,MEDIUM,0.729654813734619,0.3322431294849068,0.5497827901478192,0.028511398687642298,0.0,0.0,0.39478795363691305,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_037030,MEDIUM,ambiguous_goal,health_research,0.9879443033214697,1,0,0.0,1,0.1696621138064365,0.12530822723195476,0.7050296589616086,MEDIUM,0.7050296589616086,0.4425715737646786,0.7351572131518566,0.0,0.6,0.0,0.6659993496845573,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_037040,LOW,ambiguous_goal,financial_optimization,0.7861599235842355,1,0,0.0,1,3.1196438767060395e-05,0.9996388610852329,0.0003299424759999666,LOW,0.9996388610852329,0.9997873351994329,0.0030308758777603134,0.0,0.6,0.2333333333333333,0.7701577321734043,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_037048,LOW,tool_failure,education_demo,0.24221481319434196,0,1,0.0,1,5.094911664855466e-05,0.9985031250159877,0.0014459258673636245,LOW,0.9985031250159877,0.9991537916563014,0.010426141404783543,0.0,1.0,0.12892857142857142,0.95,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ABSTAIN,ABSTAIN
circuit_037059,LOW,clean,cryptographic_analysis,0.9286796656021303,0,0,0.0,0,1.903787425046042e-05,0.9998352146468548,0.00014574747889487517,LOW,0.9998352146468548,0.9999008010123575,0.0015102470719360755,0.16749552629044295,0.0,0.6666666666666666,0.6998705547760913,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_037069,MEDIUM,clean,health_research,0.9816772793195089,0,0,0.0,0,0.005122948934920215,0.0864538813097194,0.9084231697553603,MEDIUM,0.9084231697553603,0.49524430769963157,0.29666480125610367,0.0,0.0,0.0,0.4388971854445335,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_037073,LOW,distribution_shift,education_demo,0.3231095260724446,0,0,0.0,1,1.6532757155924614e-05,0.99990683749557,7.662974727409951e-05,LOW,0.99990683749557,0.9999413208818433,0.0009114865380117365,0.36197690352216416,0.45,1.0,0.6497078529422399,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_037076,LOW,ambiguous_goal,education_demo,0.342266708140076,1,0,0.0,1,1.8201830883377245e-05,0.9999167599864739,6.503818264270517e-05,LOW,0.9999167599864739,0.9999460271686631,0.0008273110289965818,0.012422199506118559,0.6,0.7075396825396826,0.6250387771207317,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_037094,LOW,clean,health_research,0.9294820363861579,0,0,0.0,0,2.498860010948503e-05,0.99981298403506,0.00016202736483032876,LOW,0.99981298403506,0.9998858963492336,0.0016984504320462972,0.30530153389179915,0.0,0.6861111111111112,0.719225007335128,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_037114,MEDIUM,clean,education_demo,0.29746097343568284,0,0,0.0,0,0.15004277798703095,0.032738420082752406,0.8172188019302166,MEDIUM,0.8172188019302166,0.4004868809513499,0.5110994026248676,0.0,0.0,0.0,0.2871704924679203,reliability_risk,SELF_REPAIR,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,SELF_REPAIR
circuit_037115,LOW,clean,logistics_optimization,0.6377820714517649,0,0,0.0,0,4.0271911065854054e-05,0.9985802531299306,0.001379474959003708,LOW,0.9985802531299306,0.9992010168614822,0.009932147007951463,0.0,0.0,0.5598809523809524,0.5826223963039697,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_037123,LOW,clean,health_research,0.9224259731495026,0,0,0.0,0,4.254291863883037e-05,0.9992680597874982,0.0006893972938629652,LOW,0.9992680597874982,0.9995782885697365,0.005623883178558976,0.3265975972178461,0.0,0.6611904761904762,0.7188196094620963,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_037139,LOW,metadata_missing,cryptographic_analysis,0.9421769689555621,0,0,0.21428571428571427,1,5.23830420858528e-05,0.9967799765664754,0.0031676403914387527,LOW,0.9967799765664754,0.9982054147426229,0.019989040951059564,0.12482668095705252,0.6428571428571428,0.4817857142857143,0.8773282269008266,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_037143,HIGH,tool_failure,financial_optimization,0.8357734175503571,0,1,0.0,1,0.9141843023447406,0.001677677860288333,0.08413801979497092,HIGH,0.9141843023447406,0.03953978676802525,0.2739919657859482,0.0,1.0,0.015625,0.95,verification_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ABSTAIN
circuit_037155,HIGH,tool_failure,materials_discovery,0.7907512525483664,0,1,0.0,1,0.7122943230544421,0.0022235949577159987,0.285482081987842,HIGH,0.7122943230544421,0.13069053185224488,0.558079034635968,0.01440571972338156,1.0,0.0,0.95,verification_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ABSTAIN
circuit_037159,MEDIUM,tool_failure,logistics_optimization,0.66657095094965,0,1,0.0,1,0.007801425569156334,0.023569979344568275,0.9686285950862754,MEDIUM,0.9686285950862754,0.45945284713339224,0.14297404698847885,0.0,1.0,0.49096560846560844,0.95,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ABSTAIN,ABSTAIN
circuit_037162,LOW,ambiguous_goal,materials_discovery,0.7897075696393909,1,0,0.0,1,3.8222670040869774e-05,0.9997116087752678,0.00025016855469127115,LOW,0.9997116087752678,0.9998241846248789,0.0025048832865629087,0.3490459301337716,0.6,0.7404761904761905,0.8472886278694385,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_037164,HIGH,distribution_shift,health_research,0.9244164367964485,0,0,0.0,1,5.05160149705275e-05,0.997998268827386,0.0019512151576434919,LOW,0.997998268827386,0.9988763156483256,0.013356590904589512,0.032023210528102974,0.45,0.7274338624338624,0.816306735559252,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_037182,HIGH,clean,health_research,0.9296298510161903,0,0,0.0,0,0.9969379534692738,0.000202938159972315,0.002859108370753993,HIGH,0.9969379534692738,0.001489536926811612,0.019596865337398506,0.0,0.0,0.140625,0.13339143490229047,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_037183,HIGH,distribution_shift,materials_discovery,0.6559557056559016,0,0,0.0,1,1.9729341804282835e-05,0.9996492314935155,0.000331039164680369,LOW,0.9996492314935155,0.9997981991176217,0.00292837648284612,0.0803874439668214,0.45,0.9351851851851852,0.7336363236904642,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_037189,HIGH,tool_failure,education_demo,0.28676472465296726,0,1,0.0,1,0.988422419675978,0.0008830162041830095,0.010694564119838993,HIGH,0.988422419675978,0.005695570058110557,0.06030513282199739,0.0,1.0,0.026041666666666668,0.95,verification_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ABSTAIN,ABSTAIN
circuit_037193,LOW,clean,financial_optimization,0.8567090929066001,0,0,0.0,0,1.703045593724178e-05,0.999791934527114,0.00019103501694889527,LOW,0.999791934527114,0.999877900284741,0.0018485957442800184,0.0,0.0,0.6461574074074073,0.6546019609131428,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_037201,MEDIUM,clean,logistics_optimization,0.5916980697962354,0,0,0.0,0,0.05209274184538138,0.029482856061173995,0.9184244020934446,MEDIUM,0.9184244020934446,0.4427738370032241,0.3058130036323411,0.0,0.0,0.12270833333333332,0.3384002190901315,reliability_risk,SELF_REPAIR,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,SELF_REPAIR
circuit_037204,HIGH,clean,materials_discovery,0.7739176926799773,0,0,0.0,0,0.18215357930362638,0.013950186830025973,0.8038962338663476,MEDIUM,0.8038962338663476,0.3757034920698824,0.4963240246467969,0.0,0.0,0.14029761904761903,0.3772359079542846,reliability_risk,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_037214,MEDIUM,clean,logistics_optimization,0.7331213992184079,0,0,0.0,0,0.10064299334249814,0.031737847315261164,0.8676191593422408,MEDIUM,0.8676191593422408,0.42216646901926946,0.422170208683317,0.0,0.0,0.026041666666666668,0.37210535057599153,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_037221,LOW,clean,financial_optimization,0.7901638887121408,0,0,0.0,0,1.7237494265886914e-05,0.9997253841806063,0.0002573783251278688,LOW,0.9997253841806063,0.9998412044269138,0.002358310326103898,0.055341265805860296,0.0,0.44852182539682534,0.6293792284692352,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_037235,LOW,ambiguous_goal,logistics_optimization,0.6566706401215159,1,0,0.0,1,2.1584511597555442e-05,0.9998651626765526,0.00011325281184990325,LOW,0.9998651626765526,0.999916126441885,0.0012704432248964817,0.05687139925403628,0.6,0.5403174603174604,0.7447172674182845,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_037259,HIGH,clean,materials_discovery,0.7038710056136765,0,0,0.0,0,0.9981679509072227,0.00012235947754056013,0.0017096896152366758,HIGH,0.9981679509072227,0.0008917198043970642,0.012584823442432063,0.03973992096624601,0.0,0.09375,0.10485892040092273,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_037268,LOW,clean,materials_discovery,0.7430104782696156,0,0,0.0,0,2.1875482100771305e-05,0.9997913401469731,0.00018678437092619593,LOW,0.9997913401469731,0.99987539311389,0.0018632713279547728,0.0,0.0,0.4332539682539682,0.6065849649144648,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_037275,HIGH,ambiguous_goal,logistics_optimization,0.68490268200851,1,0,0.0,1,0.8408247250728065,0.00348384286411856,0.155691432063075,HIGH,0.8408247250728065,0.0735449872925023,0.4142134571955011,0.0,0.6,0.06770833333333333,0.35185551585351715,verification_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ASK_HUMAN,SELF_REPAIR
